"Dirección","Tipo de contenido","Código de respuesta","Respuesta","Longitud del título 1","Longitud de la meta description 1","Longitud de H1-1","Longitud de H1-2","Longitud de H2-1","Longitud de H2-2","Recuento de palabras","Número de oraciones","Media de palabras por oración","Puntuación de facilidad de lectura de Flesch","Lectura","Nivel de profundidad","Enlaces internos","Coincidencia de similitud más cercana","Tiempo de respuesta"
"https://madridsecreto.co/grillao-parrilla-chamberi/","text/html; charset=UTF-8","200","OK","68","124","66","0","18","27","581","92","6,315","54,377","Bastante difícil","3","4","","0,403"
"https://madridsecreto.co/grimbergen-place-la-mejor-cerveza-y-arte-multimedia-llegan-a-madrid/","text/html; charset=UTF-8","200","OK","85","154","68","0","0","0","517","64","8,078","52,836","Bastante difícil","8","6","","0,549"
"https://madridsecreto.co/grosso-napoletano-en-madrid/","text/html; charset=UTF-8","200","OK","80","154","63","0","0","0","553","76","7,276","40,652","Difícil","6","4","","0,415"
"https://madridsecreto.co/grosso-napoletano-nuevo/","text/html; charset=UTF-8","200","OK","80","151","63","0","0","0","313","45","6,956","54,090","Bastante difícil","6","4","","0,479"
"https://madridsecreto.co/grupo-fans-rinde-pequeno-homenaje-chester-bennington-retiro/","text/html; charset=UTF-8","200","OK","93","154","76","0","0","0","346","41","8,439","62,323","Normal","7","6","","0,585"
"https://madridsecreto.co/guadarrama-medieval/","text/html; charset=UTF-8","200","OK","108","112","91","0","43","17","711","129","5,512","63,096","Normal","3","4","","0,567"
"https://madridsecreto.co/guia-8m-madrid/","text/html; charset=UTF-8","200","OK","95","153","95","0","33","25","802","116","6,914","44,436","Difícil","5","5","","0,510"
"https://madridsecreto.co/guia-de-planes-en-madrid-para-veinteaneros/","text/html; charset=UTF-8","200","OK","59","151","42","0","0","0","598","86","6,953","70,755","Bastante fácil","3","4","","0,394"
"https://madridsecreto.co/guia-escapadas-hilton/","text/html; charset=UTF-8","200","OK","68","133","70","0","8","9","2683","372","7,212","47,089","Difícil","3","16","","0,605"
"https://madridsecreto.co/guia-imprescindible-vivir-san-isidro-mas-castizo/","text/html; charset=UTF-8","200","OK","73","141","56","0","0","0","697","93","7,495","61,707","Normal","8","5","","0,608"
"https://madridsecreto.co/guia-loteria-madrid/","text/html; charset=UTF-8","200","OK","91","151","74","0","47","46","1237","153","8,085","58,290","Bastante difícil","6","4","","0,608"
"https://madridsecreto.co/guia-metro-navidad/","text/html; charset=UTF-8","200","OK","81","134","81","0","37","36","746","91","8,198","67,532","Normal","4","13","","0,472"
"https://madridsecreto.co/guias-secretas/","text/html; charset=UTF-8","200","OK","66","154","14","0","66","65","525","87","6,034","56,165","Bastante difícil","1","17682","","0,053"
"https://madridsecreto.co/guias-secretas/page/10/","text/html; charset=UTF-8","200","OK","66","154","14","0","61","65","581","86","6,756","58,444","Bastante difícil","3","5","","0,514"
"https://madridsecreto.co/guias-secretas/page/11/","text/html; charset=UTF-8","200","OK","66","154","14","0","62","32","503","76","6,618","52,950","Bastante difícil","2","21","","0,607"
"https://madridsecreto.co/guias-secretas/page/2/","text/html; charset=UTF-8","200","OK","66","154","14","0","82","69","546","86","6,349","53,503","Bastante difícil","2","5","","0,087"
"https://madridsecreto.co/guias-secretas/page/3/","text/html; charset=UTF-8","200","OK","66","154","14","0","61","60","553","75","7,373","58,147","Bastante difícil","2","6","","0,706"
"https://madridsecreto.co/guias-secretas/page/4/","text/html; charset=UTF-8","200","OK","66","154","14","0","57","69","561","86","6,523","51,071","Bastante difícil","3","6","","0,982"
"https://madridsecreto.co/guias-secretas/page/5/","text/html; charset=UTF-8","200","OK","66","154","14","0","45","80","567","88","6,443","56,908","Bastante difícil","3","6","","0,749"
"https://madridsecreto.co/guias-secretas/page/6/","text/html; charset=UTF-8","200","OK","66","154","14","0","48","55","573","90","6,367","55,682","Bastante difícil","4","6","","0,736"
"https://madridsecreto.co/guias-secretas/page/7/","text/html; charset=UTF-8","200","OK","66","154","14","0","66","69","545","81","6,728","50,054","Bastante difícil","4","6","","0,697"
"https://madridsecreto.co/guias-secretas/page/8/","text/html; charset=UTF-8","200","OK","66","154","14","0","76","62","538","77","6,987","49,570","Difícil","4","6","","0,591"
"https://madridsecreto.co/guias-secretas/page/9/","text/html; charset=UTF-8","200","OK","66","154","14","0","70","69","579","86","6,733","56,225","Bastante difícil","3","6","","0,704"
"https://madridsecreto.co/guinness-stoutie-ruta-madrid/","text/html; charset=UTF-8","200","OK","84","151","67","0","0","0","586","71","8,254","66,505","Normal","18","10","","0,532"
"https://madridsecreto.co/guitarricadelafuente/","text/html; charset=UTF-8","200","OK","106","115","106","0","0","0","2815","314","8,965","62,225","Normal","3","47","","0,552"
"https://madridsecreto.co/ha-robo-la-navidad-torres-la-alameda/","text/html; charset=UTF-8","200","OK","75","151","58","0","0","0","321","44","7,295","58,957","Bastante difícil","8","4","","0,426"
"https://madridsecreto.co/habitat-madrid/","text/html; charset=UTF-8","200","OK","87","151","70","0","0","0","417","55","7,582","48,807","Difícil","6","7","","0,429"
"https://madridsecreto.co/hablado-la-persona-quiza-mas-sabe-croquetas-madrid-nos-ha-contado/","text/html; charset=UTF-8","200","OK","111","147","94","0","0","0","1161","160","7,256","54,098","Bastante difícil","5","5","","0,582"
"https://madridsecreto.co/habra-copas-gratis-madrid-la-hora-del-vermouth/","text/html; charset=UTF-8","200","OK","72","150","55","0","0","0","465","69","6,739","61,906","Normal","16","4","","0,542"
"https://madridsecreto.co/habra-esperar-2017-la-plaza-mayor-estrene-iluminacion/","text/html; charset=UTF-8","200","OK","89","152","72","0","0","0","209","31","6,742","55,889","Bastante difícil","8","6","","0,405"
"https://madridsecreto.co/habra-huelga-metro-esta-semana-solo-la-tarde/","text/html; charset=UTF-8","200","OK","73","145","56","0","0","0","399","50","7,980","66,217","Normal","10","4","","0,514"
"https://madridsecreto.co/hacer-antigenos-gratis/","text/html; charset=UTF-8","200","OK","94","149","77","0","38","48","520","72","7,222","46,411","Difícil","7","12","","0,053"
"https://madridsecreto.co/hacer-en-madrid/","text/html; charset=UTF-8","200","OK","75","156","58","0","0","0","659","91","7,242","64,689","Normal","8","4","","0,526"
"https://madridsecreto.co/hago-chas-te-monto-una-fiesta/","text/html; charset=UTF-8","200","OK","74","151","57","0","0","0","608","67","9,075","65,854","Normal","6","4","","0,498"
"https://madridsecreto.co/halloween-20022-madrid/","text/html; charset=UTF-8","200","OK","61","126","61","0","39","5","2215","319","6,944","59,615","Bastante difícil","5","11","","0,442"
"https://madridsecreto.co/halloween-concierto-de-jazz/","text/html; charset=UTF-8","200","OK","71","148","54","0","0","0","442","63","7,016","54,056","Bastante difícil","4","4","","0,430"
"https://madridsecreto.co/halloween-estacion-fantasma-chamberi/","text/html; charset=UTF-8","200","OK","80","154","63","0","0","0","455","67","6,791","58,632","Bastante difícil","5","5","","0,697"
"https://madridsecreto.co/halloween-madrid/","text/html; charset=UTF-8","200","OK","51","151","51","0","39","55","1098","171","6,421","56,775","Bastante difícil","4","5","","0,519"
"https://madridsecreto.co/halloween-se-acerca-ya-planeado-celebrarlo/","text/html; charset=UTF-8","200","OK","84","153","65","0","0","0","641","87","7,368","56,949","Bastante difícil","15","4","","0,419"
"https://madridsecreto.co/hamburguesa-de-oro-hard-rock-cafe-madrid/","text/html; charset=UTF-8","200","OK","69","152","52","0","0","0","480","66","7,273","57,219","Bastante difícil","13","6","","0,472"
"https://madridsecreto.co/hamburguesa-pizza-o-croquetas-dime-que-te-apetece-y-te-dire-el-mejor-lugar-para-tomarlo/","text/html; charset=UTF-8","200","OK","106","152","89","0","0","0","707","108","6,546","67,248","Normal","7","4","","0,557"
"https://madridsecreto.co/hamburguesas-dabiz-munoz/","text/html; charset=UTF-8","200","OK","56","114","58","0","24","15","417","55","7,582","57,328","Bastante difícil","4","6","","0,528"
"https://madridsecreto.co/hamburguesas-futuro/","text/html; charset=UTF-8","200","OK","73","149","56","0","0","0","641","86","7,453","51,847","Bastante difícil","56","4","","0,523"
"https://madridsecreto.co/hamburguesas-skylinedinner/","text/html; charset=UTF-8","200","OK","82","155","65","0","0","0","657","95","6,916","56,884","Bastante difícil","6","4","","0,494"
"https://madridsecreto.co/handmade-festival-madrid/","text/html; charset=UTF-8","200","OK","59","134","60","0","56","0","692","86","8,047","50,373","Bastante difícil","4","6","","0,514"
"https://madridsecreto.co/hans-zimmer-hotel-wellington/","text/html; charset=UTF-8","200","OK","58","152","41","0","0","0","515","76","6,776","54,248","Bastante difícil","7","4","","0,419"
"https://madridsecreto.co/hard-rock-abrira-hotel-madrid-2019/","text/html; charset=UTF-8","200","OK","60","137","43","0","0","0","343","44","7,795","61,047","Normal","25","4","","0,395"
"https://madridsecreto.co/hard-rock-cafe-bodas-las-vegas-san-valentin/","text/html; charset=UTF-8","200","OK","89","152","72","0","0","0","481","64","7,516","62,369","Normal","4","6","","0,448"
"https://madridsecreto.co/hard-rock-cafe-cierra-madrid/","text/html; charset=UTF-8","200","OK","64","154","47","0","0","0","297","42","7,071","64,070","Normal","8","7","","0,454"
"https://madridsecreto.co/hard-rock-cafe-sol-madrid/","text/html; charset=UTF-8","200","OK","99","151","82","0","0","0","450","57","7,895","60,642","Normal","7","4","","0,590"
"https://madridsecreto.co/hard-rock-hotel-gastro/","text/html; charset=UTF-8","200","OK","110","153","93","0","0","0","541","76","7,118","51,052","Bastante difícil","12","6","","0,531"
"https://madridsecreto.co/hard-rock-hotel-madrid-pinktober/","text/html; charset=UTF-8","200","OK","114","152","97","0","63","0","459","58","7,914","55,406","Bastante difícil","10","6","","0,532"
"https://madridsecreto.co/hard-rock-hotel-madrid/","text/html; charset=UTF-8","200","OK","75","150","75","0","0","0","568","76","7,474","48,667","Difícil","5","6","","0,432"
"https://madridsecreto.co/hard-rock-hotel/","text/html; charset=UTF-8","200","OK","85","152","68","0","0","0","345","48","7,188","64,425","Normal","34","4","","0,568"
"https://madridsecreto.co/hardwell-dos-veces-mejor-dj-del-mundo-pinchara-madrid/","text/html; charset=UTF-8","200","OK","75","148","58","0","0","0","346","50","6,920","65,576","Normal","10","4","","0,592"
"https://madridsecreto.co/harlem-globetrotters-madrid/","text/html; charset=UTF-8","200","OK","75","145","58","0","0","0","402","54","7,444","59,331","Bastante difícil","19","6","","0,475"
"https://madridsecreto.co/harry-potter-at-home/","text/html; charset=UTF-8","200","OK","92","149","75","0","0","0","456","67","6,806","52,805","Bastante difícil","27","4","","0,357"
"https://madridsecreto.co/harry-potter-book-night-madrid/","text/html; charset=UTF-8","200","OK","61","153","44","0","28","0","545","75","7,267","57,269","Bastante difícil","17","4","","0,400"
"https://madridsecreto.co/harry-potter-film-fest-regresa-madrid/","text/html; charset=UTF-8","200","OK","58","147","41","0","0","0","351","51","6,882","65,839","Normal","24","4","","0,539"
"https://madridsecreto.co/havana-club/","text/html; charset=UTF-8","200","OK","70","133","78","0","0","0","654","77","8,494","56,955","Bastante difícil","5","6","","0,535"
"https://madridsecreto.co/hay-mas-apps-para-ligar-que-solteros/","text/html; charset=UTF-8","200","OK","53","153","36","0","0","0","560","65","8,615","71,493","Bastante fácil","3","4","","0,416"
"https://madridsecreto.co/hay-una-exposicion-de-cuarto-milenio-en-madrid-y-tu-todavia-no-has-ido/","text/html; charset=UTF-8","200","OK","89","152","72","0","0","0","400","55","7,273","53,307","Bastante difícil","20","4","","0,564"
"https://madridsecreto.co/hay-una-nutria-nadando-en-el-manzanares/","text/html; charset=UTF-8","200","OK","56","152","39","0","0","0","424","61","6,951","59,112","Bastante difícil","3","8","","0,562"
"https://madridsecreto.co/hay-vida-mas-alla-de-mahou-donde-tomar-las-mejores-cervezas-de-importacion-en-madrid/","text/html; charset=UTF-8","200","OK","102","152","85","0","0","0","814","110","7,400","63,382","Normal","4","5","","0,485"
"https://madridsecreto.co/hayedo-montejo/","text/html; charset=UTF-8","200","OK","89","115","72","0","44","0","653","91","7,176","60,927","Normal","3","8","","0,370"
"https://madridsecreto.co/hbo-transforma-centro-madrid-los-escenarios-series/","text/html; charset=UTF-8","200","OK","83","135","66","0","0","0","163","25","6,520","62,677","Normal","11","4","","0,456"
"https://madridsecreto.co/healthy-poke-fast-good/","text/html; charset=UTF-8","200","OK","88","152","71","0","30","34","556","74","7,514","52,528","Bastante difícil","7","4","","0,518"
"https://madridsecreto.co/heavies-gran-via-estatua/","text/html; charset=UTF-8","200","OK","76","119","59","0","23","21","528","68","7,765","58,915","Bastante difícil","10","4","","0,370"
"https://madridsecreto.co/heineken-sports-bar-vive-el-deporte-de-forma-diferente/","text/html; charset=UTF-8","200","OK","73","123","56","0","0","0","407","56","7,268","48,966","Difícil","14","6","","0,628"
"https://madridsecreto.co/heladerias-imprescindibles-madrid/","text/html; charset=UTF-8","200","OK","67","122","50","0","12","9","1393","212","6,571","56,170","Bastante difícil","4","12","","0,062"
"https://madridsecreto.co/heladerias-soletes/","text/html; charset=UTF-8","200","OK","93","112","76","0","21","0","503","64","7,859","55,559","Bastante difícil","5","5","","0,566"
"https://madridsecreto.co/helado-gratis-callao/","text/html; charset=UTF-8","200","OK","84","130","67","0","17","0","461","64","7,203","61,338","Normal","10","4","","0,544"
"https://madridsecreto.co/helados-apetecibles-madrid/","text/html; charset=UTF-8","301","Moved Permanently","0","0","0","0","0","0","0","","","","","21","0","","0,149"
"https://madridsecreto.co/helados-batidos/","text/html; charset=UTF-8","301","Moved Permanently","0","0","0","0","0","0","0","","","","","20","0","","0,175"
"https://madridsecreto.co/helados-gratis-en-madrid/","text/html; charset=UTF-8","200","OK","70","156","53","0","0","0","360","49","7,347","62,608","Normal","5","4","","0,490"
"https://madridsecreto.co/helados-servidos-bubble-waffles-la-nueva-sensacion-malasana/","text/html; charset=UTF-8","200","OK","85","150","68","0","0","0","373","48","7,771","59,460","Bastante difícil","7","6","","0,499"
"https://madridsecreto.co/helados-sicilianos-la-nueva-tentacion-del-verano-madrileno/","text/html; charset=UTF-8","200","OK","76","153","59","0","0","0","422","57","7,404","56,383","Bastante difícil","12","4","","0,438"
"https://madridsecreto.co/hemos-encontrado-los-mejores-pasteles-de-belen-de-madrid/","text/html; charset=UTF-8","200","OK","73","152","56","0","0","0","254","36","7,056","64,114","Normal","6","4","","0,564"
"https://madridsecreto.co/hendricks-gin-invita-viaje-gastronomico-restaurantes-madrid/","text/html; charset=UTF-8","200","OK","103","150","86","0","0","0","834","98","8,510","51,719","Bastante difícil","7","6","","0,637"
"https://madridsecreto.co/hendricks-gin-te-quiere-acompanar-en-tu-siguiente-comida-o-cena-en-madrid/","text/html; charset=UTF-8","200","OK","91","152","74","0","0","0","451","61","7,393","52,641","Bastante difícil","7","6","","0,436"
"https://madridsecreto.co/heroes-del-silencio-riviera/","text/html; charset=UTF-8","200","OK","87","154","70","0","0","0","310","45","6,889","57,933","Bastante difícil","13","6","","0,390"
"https://madridsecreto.co/heura-pop-up/","text/html; charset=UTF-8","200","OK","94","121","77","0","0","0","368","48","7,667","59,279","Bastante difícil","5","5","","0,055"
"https://madridsecreto.co/hipsters-punks-bohemios-fauna-del-rastro-de-madrid/","text/html; charset=UTF-8","200","OK","72","153","53","0","0","0","694","86","8,070","58,944","Bastante difícil","4","5","","0,490"
"https://madridsecreto.co/historia-cocido-madrileno/","text/html; charset=UTF-8","200","OK","74","145","50","0","0","0","963","111","8,676","59,753","Bastante difícil","5","4","","0,407"
"https://madridsecreto.co/historia-del-retiro/","text/html; charset=UTF-8","200","OK","90","139","73","0","0","0","502","71","7,070","53,378","Bastante difícil","3","15","","0,385"
"https://madridsecreto.co/historia-flechas-gran-via/","text/html; charset=UTF-8","200","OK","82","151","65","0","0","0","567","67","8,463","61,274","Normal","5","5","","0,384"
"https://madridsecreto.co/historia-la-iglesia-san-martin-malasana/","text/html; charset=UTF-8","200","OK","75","150","58","0","0","0","527","63","8,365","63,819","Normal","12","4","","0,503"
"https://madridsecreto.co/historia-teatro-lara/","text/html; charset=UTF-8","200","OK","87","153","70","0","0","0","1472","176","8,364","54,262","Bastante difícil","3","7","","0,409"
"https://madridsecreto.co/historias-amor-2020/","text/html; charset=UTF-8","200","OK","60","147","43","0","0","0","4254","500","8,508","55,728","Bastante difícil","27","6","","0,481"
"https://madridsecreto.co/historias-de-terror/","text/html; charset=UTF-8","200","OK","87","148","70","0","0","0","453","57","7,947","51,606","Bastante difícil","6","4","","0,463"
"https://madridsecreto.co/hitchcock-sabados-instituto-frances/","text/html; charset=UTF-8","200","OK","92","150","75","0","0","0","438","57","7,684","70,783","Bastante fácil","6","4","","0,396"
"https://madridsecreto.co/hm-traera-marca-alta-gama-al-centro-madrid/","text/html; charset=UTF-8","200","OK","69","145","52","0","0","0","423","51","8,294","64,216","Normal","17","4","","0,429"
"https://madridsecreto.co/hoces-rio-duraton/","text/html; charset=UTF-8","200","OK","80","137","63","0","38","32","675","95","7,105","54,362","Bastante difícil","3","8","","0,459"
"https://madridsecreto.co/holika-festival/","text/html; charset=UTF-8","200","OK","70","149","77","0","0","0","343","50","6,860","54,104","Bastante difícil","3","8","","0,470"
"https://madridsecreto.co/holimadrid-llega-llenar-color-malasana/","text/html; charset=UTF-8","200","OK","63","153","46","0","0","0","374","52","7,192","69,242","Normal","17","4","","0,431"
"https://madridsecreto.co/hollywood-alejandro-sanz/","text/html; charset=UTF-8","200","OK","104","154","87","0","0","0","387","50","7,740","56,230","Bastante difícil","23","4","","0,462"
"https://madridsecreto.co/home-burger/","text/html; charset=UTF-8","200","OK","69","185","52","0","57","37","775","107","7,243","61,722","Normal","5","6","","0,455"
"https://madridsecreto.co/homenaje-padre-mafalda/","text/html; charset=UTF-8","200","OK","58","149","41","0","0","0","399","56","7,125","56,059","Bastante difícil","5","4","","0,429"
"https://madridsecreto.co/homenaje-veronica-forque/","text/html; charset=UTF-8","200","OK","110","154","93","0","36","0","658","90","7,311","47,571","Difícil","6","5","","0,404"
"https://madridsecreto.co/hop-republic-madriz/","text/html; charset=UTF-8","200","OK","73","156","56","0","0","0","556","76","7,316","47,708","Difícil","9","4","","0,489"
"https://madridsecreto.co/hora-diferente-madrid-y-barcelona/","text/html; charset=UTF-8","200","OK","70","154","53","0","26","17","716","90","7,956","53,664","Bastante difícil","5","4","","0,436"
"https://madridsecreto.co/hora-mundial-planeta/","text/html; charset=UTF-8","200","OK","97","150","80","0","0","0","344","51","6,745","62,268","Normal","41","4","","0,494"
"https://madridsecreto.co/hora-punta-transporte-publico-madrid/","text/html; charset=UTF-8","200","OK","103","154","86","0","0","0","345","47","7,340","49,802","Difícil","13","5","","0,647"
"https://madridsecreto.co/hora-vermut-abc-serrano/","text/html; charset=UTF-8","200","OK","77","149","60","0","0","0","380","50","7,600","59,086","Bastante difícil","20","6","","0,431"
"https://madridsecreto.co/hora-vermut-online-experience/","text/html; charset=UTF-8","200","OK","57","154","40","0","0","0","405","53","7,642","61,003","Normal","4","4","","0,373"
"https://madridsecreto.co/hora-vermut/","text/html; charset=UTF-8","200","OK","86","148","69","0","0","0","428","55","7,782","55,630","Bastante difícil","4","4","","0,678"
"https://madridsecreto.co/horario-autobuses-nochevieja/","text/html; charset=UTF-8","200","OK","71","130","71","0","44","31","826","105","7,867","73,589","Bastante fácil","3","7","","0,440"
"https://madridsecreto.co/horario-los-parquimetros-la-zona-se-podria-ampliar-las-24-horas/","text/html; charset=UTF-8","200","OK","95","147","78","0","0","0","335","38","8,816","56,466","Bastante difícil","13","4","","0,425"
"https://madridsecreto.co/horarios-pases-cortylandia/","text/html; charset=UTF-8","200","OK","76","154","59","0","0","0","308","81","3,802","76,075","Bastante fácil","4","5","","0,506"
"https://madridsecreto.co/horoscopo-madrid/","text/html; charset=UTF-8","200","OK","96","147","79","0","0","0","402","60","6,700","54,826","Bastante difícil","4","5","","0,558"
"https://madridsecreto.co/horror-se-apodera-este-teatro-te-deja-clavado-la-butaca/","text/html; charset=UTF-8","200","OK","82","154","65","0","0","0","386","49","7,878","61,419","Normal","10","4","","0,562"
"https://madridsecreto.co/hortaleza-nueva-biblioteca/","text/html; charset=UTF-8","200","OK","83","153","66","0","22","51","493","78","6,321","51,812","Bastante difícil","5","4","","0,514"
"https://madridsecreto.co/hortaleza-tendra-un-gran-teatro/","text/html; charset=UTF-8","200","OK","94","150","77","0","0","0","423","60","7,050","51,679","Bastante difícil","7","5","","0,397"
"https://madridsecreto.co/hospital-getafe-visitas/","text/html; charset=UTF-8","200","OK","78","150","61","0","0","0","332","49","6,776","43,244","Difícil","60","4","","0,450"
"https://madridsecreto.co/hospital-ifema-cierre/","text/html; charset=UTF-8","200","OK","90","150","73","0","0","0","460","56","8,214","53,942","Bastante difícil","10","7","","0,585"
"https://madridsecreto.co/hospital-ifema-desmontaje/","text/html; charset=UTF-8","200","OK","94","152","77","0","0","0","355","46","7,717","57,207","Bastante difícil","11","5","","0,439"
"https://madridsecreto.co/hospital-ifema-reabre/","text/html; charset=UTF-8","200","OK","90","151","73","0","0","0","371","49","7,571","44,544","Difícil","9","4","","0,562"
"https://madridsecreto.co/hospital-madrileno-mejores-mundo/","text/html; charset=UTF-8","200","OK","79","146","62","0","0","0","458","61","7,508","51,626","Bastante difícil","5","4","","0,542"
"https://madridsecreto.co/hospital-maudes-visita/","text/html; charset=UTF-8","200","OK","83","146","66","0","0","0","336","47","7,149","54,298","Bastante difícil","33","4","","0,398"
"https://madridsecreto.co/hospital-pandemias-madrid/","text/html; charset=UTF-8","200","OK","100","150","83","0","0","0","411","58","7,086","47,733","Difícil","9","7","","0,397"
"https://madridsecreto.co/hospital-pandemias-noviembre/","text/html; charset=UTF-8","200","OK","73","153","56","0","0","0","364","47","7,745","54,643","Bastante difícil","52","4","","1,801"
"https://madridsecreto.co/hospital-publico-madrid-secuencia-genoma-humano-completo/","text/html; charset=UTF-8","200","OK","95","154","78","0","30","0","536","78","6,872","36,658","Difícil","6","4","","0,563"
"https://madridsecreto.co/hospital-universitario-de-la-paz-entre-los-15-mejores-hospitales-oncologicos-del-mundo/","text/html; charset=UTF-8","200","OK","104","150","87","0","0","0","292","44","6,636","52,918","Bastante difícil","54","4","","0,454"
"https://madridsecreto.co/hospitales-madrid-wifi/","text/html; charset=UTF-8","200","OK","84","149","67","0","0","0","377","52","7,250","41,945","Difícil","8","5","","0,524"
"https://madridsecreto.co/hospitales-publicos-madrid-wifi/","text/html; charset=UTF-8","200","OK","71","124","71","0","44","0","498","64","7,781","44,517","Difícil","10","5","","0,482"
"https://madridsecreto.co/hot-area-42/","text/html; charset=UTF-8","200","OK","82","152","65","0","0","0","526","68","7,735","62,594","Normal","11","6","","0,392"
"https://madridsecreto.co/hot-now-posiblemente-la-nueva-mejor-pizza-madrid/","text/html; charset=UTF-8","200","OK","71","153","54","0","0","0","515","66","7,803","56,327","Bastante difícil","6","5","","0,639"
"https://madridsecreto.co/hot-since-82-nuevo-villano-ha-llegado-gotham-madrid/","text/html; charset=UTF-8","200","OK","74","148","57","0","0","0","535","68","7,868","63,806","Normal","5","4","","0,454"
"https://madridsecreto.co/hot-since-82-nuevo-villano-ha-llegado-gotham-madrid/gotham%20madrid","text/html; charset=UTF-8","404","Not Found","0","0","0","0","0","0","0","","","","","6","1","","0,332"
"https://madridsecreto.co/hotel-cristiano-ronaldo/","text/html; charset=UTF-8","200","OK","73","154","56","0","0","0","272","38","7,158","58,362","Bastante difícil","5","5","","0,060"
"https://madridsecreto.co/hotel-emperador-cine-verano/","text/html; charset=UTF-8","200","OK","75","148","58","0","40","0","571","72","7,931","55,514","Bastante difícil","6","4","","0,392"
"https://madridsecreto.co/hotel-indigo-rooftop-madrid/","text/html; charset=UTF-8","200","OK","80","149","63","0","0","0","495","64","7,734","56,276","Bastante difícil","4","6","","0,545"
"https://madridsecreto.co/hotel-marriott/","text/html; charset=UTF-8","200","OK","69","149","52","0","0","0","262","40","6,550","60,048","Normal","4","7","","0,681"
"https://madridsecreto.co/hotel-mas-antiguo-madrid-reabre-puertas/","text/html; charset=UTF-8","200","OK","66","147","49","0","0","0","371","46","8,065","61,373","Normal","10","4","","0,435"
"https://madridsecreto.co/hotel-oscar-halloween/","text/html; charset=UTF-8","200","OK","96","146","79","0","0","0","325","44","7,386","58,251","Bastante difícil","6","6","","0,627"
"https://madridsecreto.co/hotel-riu-plaza-espana/","text/html; charset=UTF-8","200","OK","59","135","69","0","45","0","508","68","7,471","63,526","Normal","2","7","","0,459"
"https://madridsecreto.co/hotel-riu-quedate-en-casa/","text/html; charset=UTF-8","200","OK","82","150","65","0","0","0","284","41","6,927","55,627","Bastante difícil","17","4","","0,599"
"https://madridsecreto.co/hotel-seagrams-madrid/","text/html; charset=UTF-8","200","OK","56","138","39","0","0","0","734","91","8,066","59,415","Bastante difícil","5","6","","0,630"
"https://madridsecreto.co/hotel-senor-anillos/","text/html; charset=UTF-8","200","OK","104","148","87","0","0","0","401","56","7,161","43,658","Difícil","58","4","","0,663"
"https://madridsecreto.co/hotel-tapa-tour-nueva-ruta-tapeo-madrid/","text/html; charset=UTF-8","200","OK","64","152","47","0","0","0","404","52","7,769","62,626","Normal","8","4","","0,475"
"https://madridsecreto.co/hotel-tapa-tour-trae-la-gastronomia-los-mejores-hoteles-madrid/","text/html; charset=UTF-8","200","OK","85","154","68","0","0","0","466","53","8,792","57,758","Bastante difícil","11","5","","0,529"
"https://madridsecreto.co/hotel-tapa-tour/","text/html; charset=UTF-8","200","OK","72","124","72","0","0","0","473","65","7,277","55,289","Bastante difícil","7","4","","0,533"
"https://madridsecreto.co/hotel-teatro-albeniz/","text/html; charset=UTF-8","200","OK","72","151","55","0","0","0","376","47","8,000","61,015","Normal","6","4","","0,564"
"https://madridsecreto.co/hoteles-alojamientos-originales-madrid/","text/html; charset=UTF-8","200","OK","67","110","82","0","23","28","767","108","7,102","43,111","Difícil","3","9","","0,058"
"https://madridsecreto.co/hoteles-only-you-madrid-experiencias-semana-santa/","text/html; charset=UTF-8","200","OK","88","153","71","0","0","0","920","122","7,541","66,212","Normal","15","12","","0,600"
"https://madridsecreto.co/house-mayhem-experiencia-terror-inmersiva/","text/html; charset=UTF-8","200","OK","71","135","91","0","42","38","728","110","6,618","59,505","Bastante difícil","3","4","","0,562"
"https://madridsecreto.co/hoy-abre-madrid-centro-comercial-outlet-mas-grande-espana/","text/html; charset=UTF-8","200","OK","83","153","66","0","0","0","366","49","7,469","60,796","Normal","14","4","","0,599"
"https://madridsecreto.co/hoy-abren-las-piscinas-madrid/","text/html; charset=UTF-8","200","OK","59","153","42","0","0","0","341","58","5,879","70,370","Bastante fácil","16","4","","0,397"
"https://madridsecreto.co/hoy-comienza-vaciado-del-lago-la-casa-campo/","text/html; charset=UTF-8","200","OK","69","148","52","0","0","0","357","46","7,761","60,327","Normal","11","5","","0,382"
"https://madridsecreto.co/hoy-reabre-la-estacion-cercanias-sol-tras-las-obras/","text/html; charset=UTF-8","200","OK","74","154","57","0","0","0","428","53","8,075","64,820","Normal","18","4","","0,553"
"https://madridsecreto.co/hoy-ultimo-dia-rodar-documental-madrid/","text/html; charset=UTF-8","200","OK","75","151","58","0","0","0","374","51","7,333","62,086","Normal","7","4","","0,440"
"https://madridsecreto.co/hoyo-uno-john-rahm/","text/html; charset=UTF-8","200","OK","79","153","62","0","0","0","331","43","7,698","67,905","Normal","54","4","","0,532"
"https://madridsecreto.co/huelga-autobuses-madrid/","text/html; charset=UTF-8","200","OK","77","152","60","0","0","0","627","79","7,937","53,462","Bastante difícil","23","6","","0,446"
"https://madridsecreto.co/huelga-bus-metro-madrid/","text/html; charset=UTF-8","200","OK","86","154","69","0","0","0","465","71","6,549","59,369","Bastante difícil","22","4","","0,534"
"https://madridsecreto.co/huelga-en-renfe-horario-paros/","text/html; charset=UTF-8","200","OK","79","127","79","0","43","0","648","80","8,100","53,566","Bastante difícil","7","5","","0,438"
